"mz_rt_min","tr1_vs_ctrl","tr2_vs_ctrl","tr2_tr1_vs_ctrl","tr2_vs_tr1","AveExpr","F","p","p_adj_BH"
"216.03088_1.217",0.125147651429225,-0.989281376020461,-1.73584111384856,-1.11442902744969,21.4825413514838,8.59618534747806,8.08597154963689e-05,0.000153234783222575
"232.05891_2.502",-0.106930346332412,0.581476080281044,0.298363683654548,0.688406426613455,26.2160227142309,8.53944445826841,8.56120067016016e-05,0.000162035856118309
"346.16227_1.213",0.0569404961195811,-1.47723830583212,-1.12657743915917,-1.53417880195171,20.6065560563249,8.52492847666068,8.68734399579005e-05,0.000164215998104531
"254.98165_1.677",0.348385246726484,0.637387174658764,2.91276885006526,0.28900192793228,20.800050131747,8.52238972395574,8.70960185219422e-05,0.000164429385093692
"626.31637_5.155",-0.176750631031733,1.36991299175296,2.12704176271333,1.54666362278469,18.5880612063096,8.49561107840391,8.94799021829297e-05,0.000168717450782656
"241.11927_4.419",-0.0630493819778715,-0.96037415018686,-0.582526586109048,-0.897324768208989,22.988837905474,8.45964201433691,9.27882743059135e-05,0.000174735707518297
"346.1622_1.213",0.0569404961195809,-1.47150617233232,-1.12648526148911,-1.5284466684519,20.6079651030786,8.45593546837907,9.31362910213314e-05,0.00017517101661352
"319.11497_1.366",-0.126509100751443,1.94265243658539,1.57662979801128,2.06916153733684,19.7958958795043,8.39647429804965,9.89070139421777e-05,0.000185791496114442
"215.10309_1.026",0.586213679739999,1.39056928616607,1.64531915472636,0.804355606426073,21.7896209711543,8.34171377492253,0.000104547770835766,0.000196141562556712
"406.17379_7.199",-0.130742050526799,-1.21345304841541,-0.933698459399297,-1.08271099788861,19.8992689351619,8.33164512658357,0.000105620508111554,0.000197906427074025
"315.0961_4.624",-0.0247013836594811,1.38300059639638,1.66260319093151,1.40770198005586,18.5189530436121,8.22580127028291,0.000117608736191844,0.000220094251624937
"240.01818_1.461",-0.549570336318059,-1.63236808496652,-0.682062965978659,-1.08279774864846,21.5864658162069,8.16157952328082,0.000125558590285098,0.000234678711767283
"167.02017_1.744",-0.077354439708554,1.23855777762119,0.642084906499378,1.31591221732974,24.1067021202703,8.14655171678995,0.000127497583686671,0.000238006074652952
"271.00407_1.072",0.166203026326609,3.2788157431887,2.2317915648902,3.11261271686209,22.9418090414666,8.13195002278446,0.000129411180901252,0.000241277811157932
"271.04755_7.108",0.0950231984800769,-0.843441332958191,-0.680254008639663,-0.938464531438268,21.5769917654001,8.1068008961471,0.000132776777520957,0.00024724520435269
"329.10065_7.09",-0.929409226947495,-1.36577181385319,-1.43176650513437,-0.436362586905692,18.3701213463594,8.09290907673277,0.00013467442558571,0.000250467697212133
"259.05955_1.268",0.084887631092017,1.53544889405138,1.42734650653702,1.45056126295936,21.4677282218747,8.07175798127828,0.000137617570274233,0.00025562421045982
"195.81047_1.444",0.355453186384652,2.51418518407524,2.38997778037841,2.15873199769059,25.5033652575625,8.04075016041414,0.000142052649551342,0.000263535794155274
"289.11553_1",-0.130549649621239,0.721510151879178,0.95019339520031,0.852059801500417,19.8799445542605,8.03714499293785,0.000142577777592324,0.000264183051434973
"197.8074_1.443",0.35802582351834,2.52128553849879,2.34904280602065,2.16325971498045,25.8334571185279,8.01633292210435,0.000145648637046747,0.000269539885102561
"247.09345_1.169",-0.959373619200497,0.796720472136847,0.667553650165009,1.75609409133734,22.3664035112826,7.9856937674403,0.000150294120738551,0.000277793942030934
"160.91985_3.069",-0.0249048832338802,-1.48654366394276,-0.948539382283285,-1.46163878070888,17.5700459827912,7.93510502607949,0.000158301465582724,0.000292233863187811
"290.02318_0.864",0.119755268806558,1.23252498196413,0.572842905118704,1.11276971315757,20.8922150778091,7.91079531987424,0.000162304486851415,0.000299255136273395
"116.03402_1.232",0.391588943560048,1.23638454063369,1.1713216521967,0.844795597073644,23.727134919212,7.9051491623449,0.000163249069805096,0.000300626972528058
"330.98023_1.728",-0.47575711130576,-2.1396532402182,-1.11030550854485,-1.66389612891244,22.4041075181472,7.8984195501918,0.000164382318175746,0.000302342447785821
"210.04372_1.445",-0.382171148358151,-1.01667324660196,1.72452131330129,-0.634502098243808,19.2622987047542,7.86312043630626,0.000170460853530583,0.00031313825912052
"281.11221_4.125",0.233394053189662,1.62868960339366,1.30482526504192,1.395295550204,21.181764824039,7.84620460035307,0.00017345544151239,0.000318249335161655
"495.11971_6.314",0.0970512048294329,0.63931349027256,2.20318176851024,0.542262285443127,17.7484851418699,7.80098662294176,0.000181729487932385,0.000333022619083918
"587.28819_7.304",-1.47165133172845,-3.00849496113715,-2.95448642915583,-1.5368436294087,23.6066510004785,7.71706600802228,0.000198180813064285,0.000362726543081029
"287.9856_1.573",-0.0874756582117631,-0.837243757236811,-1.08805389867275,-0.749768099025047,23.0647474303235,7.70093632205644,0.000201514762872266,0.000368378816518934
"161.99293_1.002",0.227257235581514,-0.49861932386828,-1.07267821567931,-0.725876559449794,20.0873996719592,7.69535844131796,0.000202681099029857,0.000370059643661092
"206.01239_1.571",-0.549989407801882,-1.33240633577258,-1.33541909911916,-0.782416927970701,22.3517452509328,7.68815914922377,0.000204196766724946,0.000372373422531259
"208.9748_1.594",0.164351266787035,-1.6416613914287,-1.0688954161911,-1.80601265821574,19.7937729434653,7.64220687526335,0.000214150393088389,0.000390050351445315
"483.24694_7.266",-0.126936255660295,0.49968023610977,1.55616060594307,0.626616491770065,18.1968961364156,7.61313452940604,0.000220704744760623,0.000401500500480793
"71.01244_2.155",0.101272389467626,0.675514574628141,0.737071458470449,0.574242185160514,23.388736787689,7.60190980489184,0.000223290369138779,0.000405711834350338
"169.89854_1.447",-0.0358304299268949,1.61851744164789,0.797309609107186,1.65434787157479,18.5239866423383,7.56424851500539,0.000232196103383267,0.00042138251691467
"59.01242_1.164",-0.00893712223540213,0.83989850076362,0.770999733657584,0.848835622999023,26.4797173607796,7.54414549446283,0.000237098914621359,0.00042975970135117
"196.94633_0.934",0.188510264586105,1.12184566560362,0.961039255244344,0.933335401017514,21.9381767548729,7.5333709187809,0.000239770458074642,0.000434077194026435
"432.85713_0.934",0.227635862133091,1.59720597554586,1.58062504343328,1.36957011341277,19.9327334304783,7.52420712793428,0.000242067016406845,0.000437706221464246
"278.90768_0.799",0.53317528562989,1.15079193536076,0.84978373065725,0.617616649730872,22.0488948845769,7.50392206414751,0.000247231690941392,0.000446506391230297
"295.1045_1.234",0.441220551993204,-1.28053427198921,-1.05148440742024,-1.72175482398242,21.6710406745549,7.50106867129567,0.000247967236474435,0.000447295893471935
"124.9902_1.442",0.863740513328048,2.57092351610094,2.44016638560815,1.70718300277289,23.6512403729506,7.48936417504249,0.000251008091397329,0.000452236933899755
"286.54746_2.865",0.0949377415544173,-1.52144745744994,-0.908397907712837,-1.61638519900436,19.352047944074,7.47269344018472,0.000255405682225264,0.000459607584220492
"251.07779_1.237",0.0362275355739078,-1.03049979046528,-0.795329863979719,-1.06672732603919,24.3882672457147,7.44636982294328,0.000262511953723752,0.000471829039126984
"245.07549_1.009",0.162419298628187,-0.58529361144314,-1.19611718931753,-0.747712910071327,22.3791539187304,7.4214183870242,0.000269435960401168,0.000483694017534552
"164.07083_2.501",-0.13151593815198,0.474319173461157,0.400256089637231,0.605835111613137,27.9607210732642,7.41210461591859,0.000272068521685867,0.000487835782305161
"355.08862_1.18",0.14937253665447,-0.808768217901635,-0.572335672113891,-0.958140754556105,23.3350555734164,7.36031970473974,0.000287196890566173,0.00051434664152771
"199.03301_0.997",-0.0736218574024408,-1.00806466898366,-0.864733726885398,-0.934442811581215,20.7088507157381,7.34004070596736,0.000293354986504135,0.000524748358913721
"255.10976_0.862",-0.244554130737324,1.30770359791725,0.989815014808773,1.55225772865457,20.9436499469797,7.32540996354414,0.000297882255283405,0.000532211562180959
"337.09517_1.179",-0.171603800244703,-1.70852586929711,-2.11621044481977,-1.5369220690524,21.8503289957464,7.29273543081982,0.000308254709976151,0.000550087869350299
"191.06667_0.968",-0.0689786389429884,0.813581276867389,0.63117544538958,0.882559915810377,21.129176526568,7.24243024494672,0.000324957102732601,0.000578533290654337
"516.20533_1.088",-0.08007129940301,-1.10513118807038,-1.31231634885876,-1.02505988866737,20.4829689965814,7.24240221452719,0.000324966664930588,0.000578533290654337
"178.91965_1.454",0.103616864634389,1.9525768047158,1.16436097181073,1.84895994008142,19.2244094043319,7.23591372048543,0.000327187946330654,0.00058179683457847
"128.93098_1.562",0.174520325649683,-0.638684345510353,-1.29893746657284,-0.813204671160036,23.0623221634813,7.19480277891795,0.000341630300636916,0.000606758081344475
"326.06518_1.428",0.0519138026452974,0.159393870124445,1.61441284841445,0.107480067479148,19.3424941221951,7.18973664731126,0.000343454949591917,0.000609276886909211
"259.13013_4.124",-0.00661300914371389,1.267363583397,1.30206411522604,1.27397659254072,23.8341192544303,7.17281416853665,0.0003496229713078,0.000619485619373985
"207.99153_1.612",-0.107757030480778,-1.40240329309223,-1.06108934823642,-1.29464626261146,21.5852020505061,7.16199865316317,0.000353624758458236,0.000625836496964457
"147.01113_3.376",-0.814847236413538,-1.20321356363691,-1.22474488861871,-0.38836632722337,20.8192812120245,7.1493023488913,0.000358382721919635,0.00063350908037445
"158.08132_5.882",0.420306173225173,0.971608047310128,0.937258708934306,0.551301874084955,22.5996620395628,7.14428088112155,0.000360282682542654,0.000636117480720187
"227.05585_1.237",-0.115271797683172,-0.700089508972044,-0.762255238998708,-0.584817711288872,19.601891747187,7.14130004595279,0.000361415439408143,0.000637366757262125
"236.07725_1.175",-0.528305681018108,0.515906529439946,0.155341724469343,1.04421221045805,22.470044265782,7.12673602447402,0.000367002952180423,0.000646459959246126
"353.07292_1.37",-0.0682060432395192,-1.47993114696885,-1.28190140655126,-1.41172510372933,19.7798784178896,7.1226182923331,0.000368598809893765,0.000648395693995502
"313.1147_1.189",0.0188489708271525,-0.961856351916086,-1.07350356172279,-0.980705322743238,20.1731427184245,7.12167088307793,0.000368966995982764,0.000648395693995502
"295.88568_3.157",-0.336552171950384,0.859756155235254,1.16901802928083,1.19630832718564,18.7548499549469,7.11787660930574,0.000370445343638011,0.000650231346736977
"428.14099_1.134",0.106922885694271,1.50471850239864,0.984750981168844,1.39779561670437,23.8446214650904,7.11237696435466,0.000372598989130805,0.000653246648780206
"133.0131_1.402",0.238117997740636,1.52208585439089,0.700832392363292,1.28396785665025,25.8298265489027,7.06099504627004,0.000393354121493572,0.000688829238456618
"438.20938_1.193",-0.15268329963925,1.53932606763419,1.62081808958004,1.69200936727344,19.6882888731632,7.05902773609206,0.000394172069638643,0.000689456163813682
"418.89455_0.801",0.769847310114827,1.92925757658742,1.73263253682292,1.1594102664726,23.8192887630289,7.0470839396773,0.000399175691443797,0.0006973943606926
"247.09341_1.028",-0.355362149151897,-1.12103450732813,-1.14101889244712,-0.765672358176231,23.8984448225784,7.04311879496952,0.000400851240771213,0.000699506414337658
"290.02188_0.855",0.177965962302768,1.25466870628667,0.484193147318241,1.0767027439839,20.863737036861,7.04100225483105,0.000401748590284674,0.000700257135856658
"267.94434_1.323",0.118995855049267,1.23080803257444,0.981492128586492,1.11181217752517,19.0664518657677,7.01120469931829,0.000414603802123682,0.000721824737959814
"165.02971_4.184",-0.661467411437451,1.30885425453749,1.70777236209018,1.97032166597494,20.53873442641,7.00860476892447,0.000415745373122785,0.000722972522402616
"116.07043_1.193",-0.130893220784311,0.543842570044891,0.372221996852674,0.674735790829202,24.4333399381378,7.00394695676717,0.000417798616801808,0.000725701189554937
"410.86532_0.93",0.29714952704318,1.06809525623884,1.0371755350912,0.770945729195655,19.25161740238,6.97419475068551,0.00043116272216224,0.000748047361714348
"131.08145_1.07",-0.0147394213290086,-0.292391221491863,-0.730096238172189,-0.277651800162854,27.8343925097199,6.96577257909618,0.000435025198005782,0.000753876036775338
"260.02351_2.081",-0.291387569450305,0.443863592254833,1.0769504264927,0.735251161705138,22.4173649854125,6.95881610709933,0.000438242361308409,0.000758574248962245
"251.07861_2.559",0.233769841657307,1.1939468282008,0.537525663225304,0.960176986543497,25.445828925665,6.95704101194518,0.000439067208322265,0.000759125427076212
"289.06879_1.234",0.52258149102086,-1.27584039858701,-0.531093884957352,-1.79842188960787,21.7335907760101,6.95540793440414,0.000439827475272855,0.000759563808103698
"366.20336_7.229",0.045295998500879,-1.21284859297346,-0.538409901887286,-1.25814459147434,20.5380100609011,6.91400031270608,0.000459564399213245,0.000792735367572674
"424.08684_0.918",-0.0506433310275414,1.36885058956494,1.13261862777647,1.41949392059248,18.0402576466894,6.81815045452717,0.00050882915377242,0.000876706783338917
"147.04413_2.501",-0.107219992839908,0.588449076089973,0.212740014697666,0.695669068929881,23.4107117766377,6.80789942286663,0.000514410526500487,0.000885305831485912
"293.04277_1.068",-0.0699800121653043,1.88927179436928,1.11334823345336,1.95925180653459,23.1660890168533,6.73416280874149,0.00055646163959882,0.000956577979080998
"184.06084_3.366",0.227684002072309,-0.38756225828341,-0.401429858688375,-0.615246260355719,22.6760686044078,6.73066478731501,0.000558542347696686,0.000959054958988926
"136.00625_1.367",-0.0473623823149171,1.08139210498725,0.600693176216981,1.12875448730216,21.9476575674769,6.72839488575795,0.000559896825017023,0.000960280710183659
"473.20723_6.356",-0.107100250386837,-1.06807248070722,-1.03838128815867,-0.96097223032038,18.8409859516884,6.72423802130349,0.000562386051254489,0.000963447646663404
"287.55542_2.833",-0.110199493952547,-1.45232867014072,-1.04156255675948,-1.34212917618817,19.5740710274378,6.71336320189098,0.000568952192111817,0.000973583716867138
"205.0172_1.91",-0.182121783054206,-1.21891972180225,-1.39273890263821,-1.03679793874805,18.482700566896,6.66772251167611,0.000597382369759534,0.00102106747123095
"164.83516_1.356",0.350323095730166,2.15817435807284,1.70913302312747,1.80785126234268,22.442278473061,6.59396598721329,0.000646456458324594,0.00110368819023755
"215.03236_1.279",0.147769968851211,0.983490578350328,1.35299273709785,0.835720609499117,23.7188255563364,6.54965027339742,0.000677920458975039,0.00115608961092558
"297.96977_1.67",0.327690473915769,-1.04559613159328,-0.625695506357935,-1.37328660550905,20.6759155920919,6.54057491451589,0.000684556105172269,0.00116607909278776
"315.03159_0.856",0.0467986485309984,0.897729154082661,0.0501225396117348,0.850930505551663,17.9841299396032,6.5354999646746,0.000688295881098511,0.00117111864445706
"160.8411_1.42",0.565850336399466,2.44233534640626,2.05121928198148,1.87648501000679,24.1683075222545,6.52782533826293,0.000693991383110065,0.00117947061596597
"344.18279_1.243",-0.0442528639063689,-1.73130435974546,-1.20312339882837,-1.68705149583909,20.0540567506755,6.49418708430471,0.000719533253955504,0.00122149529748505
"260.08885_1.023",-0.257791977532607,-1.42834724023175,-1.21021700699937,-1.17055526269914,21.4366497150895,6.44373085662911,0.000759673352069524,0.00128817913433509
"322.89335_0.94",0.325387051308198,-0.538669330056679,-0.805939317899829,-0.864056381364877,18.3053934542557,6.43090939270519,0.000770235998198382,0.00130461441954732
"326.10946_1.191",0.403706697076986,1.47204606277288,1.72970266143633,1.0683393656959,21.7176309469634,6.41931270184111,0.000779919844076328,0.00131952578585826
"300.04665_2.504",-0.113013800127307,0.550303092254982,0.275284694242056,0.663316892382289,22.0831969942474,6.41052632447569,0.000787340320502073,0.00133057851232537
"330.20377_5.006",0.423627453559651,-1.53225143427947,-1.01434071303525,-1.95587888783912,18.8820570173818,6.40801503053818,0.000789474542878805,0.00133268281506231
"184.06086_3.374",0.227684002072309,-0.38756225828341,-0.34884847690314,-0.615246260355719,22.6905738131761,6.39498348577273,0.00080064541458142,0.00135001965855742
"269.1147_6.373",0.859894809952518,-0.602305854947717,-0.127598366427982,-1.46220066490024,23.5586138040047,6.37939009227483,0.000814226467201124,0.00137137693745448
"263.99677_2.494",0.3833633333848,1.58675754695041,0.754246961108767,1.20339421356561,18.3916824835582,6.3771428562516,0.000816203154444967,0.00137316333166443
"292.10399_1.232",-0.127920090184133,-0.707920042016752,-0.796830647441895,-0.579999951832619,23.0410577913212,6.3486423813734,0.000841705307501133,0.00141339733088474
"380.00649_0.903",0.382184075137253,-0.645282010631268,-0.78481563056585,-1.02746608576852,21.0770703437553,6.34831399372148,0.00084200388024021,0.00141339733088474
"187.00638_7.082",-0.690997416120641,-2.40288760560045,-3.15856491447273,-1.7118901894798,21.9310437571967,6.29638744568667,0.000890614718538077,0.00149332378421541
"241.08051_1.005",0.0595009893593947,1.15628086240617,0.0696221474412938,1.09677987304678,18.6638007795103,6.28448654083633,0.000902156986703426,0.00151098695314909
"174.08753_1.071",-0.00771193149356405,-0.31715894218433,-0.712384784934299,-0.309447010690766,27.2764263158883,6.21895298327679,0.000968532158930838,0.00162034565428273
"342.1264_7.346",-0.50661189422579,-1.15130392553507,-0.936126960173366,-0.64469203130928,19.6626279275414,6.21181295276568,0.000976061322994208,0.00163112143051094
"252.97887_4.684",0.0964416248240248,1.06733341525169,2.10479098755238,0.970891790427668,18.9029681418216,6.20187262857783,0.000986643823303579,0.00164614640797114
"260.08871_1.028",-0.299242059610312,-1.34166905128709,-1.25397942316721,-1.04242699167677,21.476944535744,6.20130788907675,0.000987248579563744,0.00164614640797114
"180.98049_1.522",-0.13317675502856,-1.4135444414603,-0.673369286466793,-1.28036768643174,22.3099405391947,6.19026622448464,0.000999149588628051,0.0016641391481705
"253.01366_1.522",-0.273380149014833,-1.55172625216836,-1.54985285558194,-1.27834610315353,22.3610007380628,6.1475185937533,0.00104663383781987,0.00174129203428634
"164.98544_1.55",-0.0436448673331814,-1.24640215047159,-1.30102452179429,-1.20275728313841,23.5732704787602,6.14438879379666,0.0010502003983775,0.00174528868865618
"278.92475_0.795",-0.154904572179307,0.993284258877958,0.714193375988081,1.14818883105726,18.8891606228021,6.1379581536062,0.00105756772491183,0.00175558584678054
"153.02954_1.214",-0.289881598766893,-1.03424080867518,-1.0041379542781,-0.74435920990829,19.7922685541757,6.12612169992061,0.00107126761481164,0.00177636079048965
"428.15019_5.419",0.476956464834909,-1.05829839708123,-1.41174226680312,-1.53525486191613,18.0151627557069,6.05517526723392,0.00115730060641547,0.00191689901548817
"205.02818_1.832",0.168833648302921,-0.407087995127588,-0.71433992114781,-0.575921643430509,21.8003449515814,6.037444519724,0.00117989168256064,0.00195216074189669
"243.1349_6.032",0.296533782918745,0.813642817028115,1.18937028700665,0.51710903410937,21.4741645530165,6.0106775571094,0.00121485885788179,0.0020077987077892
"187.07176_4.705",0.149728451970009,-0.749269168833365,-0.263013816091278,-0.898997620803374,21.2746927878078,5.98301899650997,0.00125211201501118,0.00206708800716054
"126.95171_1.778",0.0411385215714172,-0.468733269698275,-1.07589026751245,-0.509871791269692,22.4352257809792,5.97311741514551,0.00126573233131647,0.00208727476858459
"375.13115_6.295",-0.207097026726012,-0.555068317242571,-0.684309407968995,-0.347971290516559,21.8125187205757,5.96707298499321,0.00127412169372677,0.00209880046032575
"428.14103_1.14",0.120085170730358,1.3932621998935,0.9790838780301,1.27317702916314,23.8061696991097,5.95706418930523,0.00128813938248586,0.00211956194769079
"188.05573_1.328",0.0614576225039051,0.19072519895447,0.677664418920008,0.129267576450565,23.5875528061332,5.86074822295717,0.00143142164016599,0.00235274236689563
"570.13597_4.579",0.654721561189195,-0.68240845839123,-1.24102921759387,-1.33713001958043,17.2000377275297,5.83919587000396,0.00146566949142213,0.00240639492622319
"203.7985_1.444",0.646372864000461,1.76501792530141,1.74023592491436,1.11864506130095,18.9169584121768,5.81195999467029,0.00151015757195952,0.00247672450806052
"263.91361_1.784",-0.274772445561484,0.607040650232836,0.644024010008515,0.881813095794321,22.5457083794417,5.79805693429287,0.00153340039241776,0.00251209528768767
"101.02306_1.185",-0.0594214661428913,0.65040437173379,0.661343424410611,0.709825837876681,26.38548507416,5.78982881775415,0.001547328942984,0.00253214638158627
"281.10088_5.132",-1.44427266075921,-1.79946019726917,-1.26976007365868,-0.355187536509955,19.9864219316971,5.78063160438446,0.00156305206646398,0.00255508729294384
"87.00727_1.271",0.27803219194499,0.898480576004806,0.840225105643662,0.620448384059817,26.7527953868927,5.74666914240082,0.00162255034741248,0.00264945857382495
"215.0324_1.275",0.0744364071992329,0.901363386290953,1.23722447497993,0.82692697909172,23.7226980361635,5.69492027932081,0.00171772198439926,0.00280143355492797
"99.00741_1.204",-0.0395901332715721,-0.553379992199607,-0.677818399177356,-0.513789858928035,23.3374509083173,5.69405627015245,0.00171935881956887,0.00280143355492797
"106.97936_1.403",0.546667195173088,-0.81406479475915,-0.787832777003343,-1.36073198993224,18.6407109736641,5.63218695530138,0.00184083737741253,0.00299610774021865
"278.92517_0.788",-0.164275581056026,1.01352966914658,0.662502441444529,1.1778052502026,18.7891066801769,5.62927966727175,0.00184675824493528,0.00300248439171147
"180.06578_1.218",-0.0552726931436748,0.207852318765812,-0.678996622013857,0.263125011909487,26.1214992258821,5.61557755574096,0.00187492811637858,0.00304498076538624
"310.00235_2.494",0.278987948674637,0.821678733614795,0.43601430094943,0.542690784940158,23.311166266136,5.58904909130191,0.00193072970605735,0.0031322119365584
"405.86413_0.795",0.309984028591589,0.965336555421415,0.72659762886804,0.655352526829826,20.3921060243092,5.56825592192893,0.00197565905136779,0.00320163558702737
"281.07314_0.888",-0.0939188011907957,-0.227524814462339,-0.670841319140394,-0.133606013271543,23.0899945743476,5.55033160384912,0.0020152515386085,0.00325905000930871
"127.92314_1.619",0.0611674982516009,-0.552740005020818,-1.56975629902788,-0.613907503272419,21.3272170269775,5.5502487066873,0.00201543653010618,0.00325905000930871
"148.94862_0.793",0.0278851601379051,0.684590741734454,0.449915317388612,0.656705581596548,23.0786631995586,5.53315753912882,0.00205395204758438,0.00331775228375968
"82.02844_1.591",-0.542793030909569,-1.72245140469616,-1.25406803619699,-1.17965837378659,19.8504434863545,5.51980170528247,0.00208457593865614,0.00336359454472072
"283.10484_1.034",-0.500462995392701,0.454462240875893,0.729646940752356,0.954925236268594,20.2577445987788,5.47936096526023,0.00218019685998124,0.00351410225065794
"187.10806_1.006",-0.019913282271708,0.730091110270483,0.342391529865242,0.750004392542191,21.1146785690418,5.46119236427229,0.00222461246274914,0.00358184111886248
"157.48547_1.639",0.56127858956759,-0.984260054122407,-0.54162305999233,-1.54553864369,19.8186568712577,5.45779338710126,0.00223302443484137,0.00359152749766868
"148.04274_1.195",-0.143103459557727,0.213393278801395,0.391018587027518,0.356496738359122,25.5268226756415,5.45281544445573,0.00224540314912797,0.00360756625996016
"133.01309_1.239",-0.489502833746877,1.43948027901835,1.41410749836403,1.92898311276523,26.5627070685125,5.44230649908563,0.00227176798512249,0.00364601735513771
"314.17211_1.211",0.152762400175351,-0.842335673654008,-0.896823561680004,-0.995098073829359,19.9359365788563,5.43572476581531,0.00228844204185383,0.00366884986175283
"263.14038_3.923",-0.0176853515358666,1.22098804274153,1.25609365252623,1.2386733942774,19.5686166085914,5.42212344435422,0.00232329905051039,0.00372075350076398
"200.80485_1.443",0.617119175575624,1.70882073405515,1.47375032143171,1.09170155847952,19.5277720131178,5.37785204661523,0.00244058157389608,0.00390440958299918
"426.20962_0.877",-0.0322244636344196,0.779045934298269,0.839825392616927,0.811270397932688,16.8457485242817,5.36322945271582,0.00248064201228031,0.0039642669258083
"347.18725_7.153",-0.435484533819187,1.17159457755944,1.21623339269242,1.60707911137863,21.9832960399249,5.34716771671526,0.00252542454399608,0.0040315350281684
"272.08685_1.015",0.0341946957417144,-0.423242820307738,-0.681714193086726,-0.457437516049452,21.7916107718201,5.32985196145293,0.00257463476410334,0.00410572075679883
"314.17232_1.205",0.155508399394225,-0.824844701354579,-0.864892748543433,-0.980353100748804,19.9468838660416,5.30834868565958,0.00263711989049863,0.00420089555351483
"160.03944_5.03",-0.0212634347908315,-0.926465909683903,-0.548697097379165,-0.905202474893071,17.8699816344526,5.30722004163101,0.00264044226608298,0.00420172288413841
"225.08779_2.889",0.0861595137593493,0.67386440569868,1.52319581664371,0.58770489193933,21.433416983642,5.26142295463825,0.0027789460764784,0.00441743390099801
"245.04306_1.436",-0.0827596502575645,0.866481783464848,1.19572584597423,0.949241433722413,22.5507752916751,5.24226868417471,0.00283906733228652,0.00450822238463717
"259.08235_1.22",0.386896539578261,-0.839708133386548,-0.803903089953064,-1.22660467296481,21.3334846724195,5.21644413421686,0.00292224682578836,0.00463539470037752
"145.01322_1.693",-0.619209616429275,-1.0087211410622,-0.74346105861631,-0.389511524632929,25.0059492662173,5.1924782480049,0.00300167896476774,0.00475380968349628
"174.95523_0.801",0.433544543807513,0.907731277261627,0.65259102454397,0.474186733454114,28.0483129526153,5.19201361131269,0.00300324067396329,0.00475380968349628
"146.96011_0.802",0.455256445445012,0.942006065744358,0.678109360598811,0.486749620299345,25.1623676661742,5.17876167218578,0.00304813536716344,0.00481978366601054
"131.03379_1.17",-0.18155535469518,-0.576433091534646,-0.774253957838435,-0.394877736839466,24.8623175430046,5.11929840880435,0.00325822877159566,0.00514655946114004
"174.95524_0.802",0.427116116669717,0.901302850123831,0.646162597406175,0.474186733454114,28.0498646419244,5.11647553537227,0.0032685645496914,0.00515745079998674
"152.99482_1.473",-0.118025298648709,0.503015404402869,0.719223367936631,0.621040703051579,23.6072419626606,5.10803749397543,0.0032996610987573,0.00520104309888243
"261.12453_5.259",0.422537843587008,1.12150396855949,1.1658255280299,0.698966124972482,23.2971603113594,5.09846876254705,0.00333529235943914,0.00525168408277234
"244.13003_1.08",-0.302786617429944,-0.929436296668944,-1.22508459952019,-0.626649679239,20.7106262246556,5.00452320400319,0.00370682079386573,0.00583056072403434
"191.01906_1.637",-0.625994345916082,-0.937981953879017,-1.57838635918061,-0.311987607962934,23.0099127562851,5.00323399754949,0.00371220476652403,0.00583290874739992
"370.06914_6.308",0.0754871512200054,0.566987673602703,1.57737390570849,0.491500522382698,17.1971135779812,4.99831405263224,0.00373282527273,0.00585916762703902
"129.05454_5.127",-0.682123555277542,-0.647231000770849,-0.667173660957548,0.0348925545066932,26.9916491075657,4.95998207957335,0.00389756314761404,0.00611134639986763
"145.06081_1.032",-0.0644135388788095,0.542726814395699,0.418571835211756,0.607140353274509,27.0903437707429,4.9504198331567,0.00393980940393789,0.00616552896882007
"100.03906_1.896",-0.244941099868368,-1.1105509310142,-0.667935061651887,-0.865609831145828,23.0213578545187,4.94985700052497,0.00394231061030546,0.00616552896882007
"186.0376_1.048",0.103986816275852,-0.455641118840079,-1.01786923972063,-0.559627935115931,21.5123474461845,4.94937411674015,0.0039444578259496,0.00616552896882007
"161.04461_1.207",-0.0887258301523935,-0.612978631470557,-0.607632773654424,-0.524252801318163,26.4355721118494,4.94324485517707,0.00397181705289499,0.00620182683571833
"259.13027_5.46",-0.32139030828498,0.757216747090547,1.11083495484492,1.07860705537553,19.18494169854,4.92468962828087,0.00405583543432474,0.00632642800837959
"323.07928_1.167",-0.440293901549069,-1.1880088237767,-0.705365020185845,-0.74771492222763,21.4956132919667,4.90983860863656,0.00412439397858981,0.00642668043025585
"168.02681_1.052",0.140904607134093,-0.186953707929166,-1.01692447455754,-0.327858315063259,23.8789530110313,4.90282322939836,0.0041571923864617,0.00647106063063976
"351.13275_2.492",-0.787900849365006,0.519586901446048,0.48723827042464,1.30748775081105,20.2404670151816,4.89385821524238,0.0041994956898865,0.00653012867130692
"332.1467_1.181",-0.0383245591385784,-1.17029789484626,-0.928535576218866,-1.13197333570768,21.0744890365063,4.89153612781894,0.00421052480147846,0.00654049396623442
"130.08617_1.656",-0.283861374935447,0.58583010032524,0.210138869340369,0.869691475260688,25.7074006803729,4.88882057319411,0.00422346045794112,0.00655379630067674
"149.04444_1.131",-0.123329163979009,0.377075969014816,0.459239275365431,0.500405132993825,25.5910601831152,4.88327372022034,0.00425000999187869,0.00658817474439106
"265.87746_0.785",0.0657816197585827,0.967983932688401,0.41316151009116,0.902202312929818,18.2348534011694,4.86990903840868,0.00431468457500903,0.00668152084497783
